paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC7617732,Science Translational Medicine,Science,2,H,line,LB,out,none,white,bars_caps,na,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,bold,yes,none,na,no,normal,0,wide,high,solid vs dotted series for the two antibodies; two-column legend inside top left; toxin name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig2.jpg,science_2
PMC7617732,Science Translational Medicine,Science,4,A,survival,LB,out,none,white,none,na,na,na,regular,regular,outside_right,no,4,4,mixed,na,na,upper,bold,much_larger,sans,bold,yes,stars,no,no,normal,0,wide,high,"Kaplan-Meier step curves, dotted grey control; legend at right with significance stars or NS appended to each entry; italic species name as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig4.jpg,science_2
PMC7617732,Science Translational Medicine,Science,4,B,survival,LB,out,none,white,none,na,na,na,regular,regular,outside_right,no,4,4,mixed,na,na,upper,bold,much_larger,sans,bold,yes,stars,no,no,normal,0,wide,high,"Kaplan-Meier step curves, dotted grey control; legend at right with significance stars or NS appended to each entry; italic species name as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig4.jpg,science_2
PMC7617732,Science Translational Medicine,Science,4,C,survival,LB,out,none,white,none,na,na,na,regular,regular,outside_right,no,4,4,mixed,na,na,upper,bold,much_larger,sans,bold,yes,stars,no,no,normal,0,wide,high,"Kaplan-Meier step curves, dotted grey control; legend at right with significance stars or NS appended to each entry; italic species name as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig4.jpg,science_2
PMC7617732,Science Translational Medicine,Science,4,D,survival,LB,out,none,white,none,na,na,na,regular,regular,outside_right,no,4,4,mixed,na,na,upper,bold,much_larger,sans,bold,yes,stars,no,no,normal,0,wide,high,"Kaplan-Meier step curves, dotted grey control; legend at right with significance stars or NS appended to each entry; italic species name as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig4.jpg,science_2
PMC7617732,Science Translational Medicine,Science,4,E,survival,LB,out,none,white,none,na,na,na,regular,regular,outside_right,no,4,4,mixed,na,na,upper,bold,much_larger,sans,bold,yes,stars,no,no,normal,0,wide,high,"Kaplan-Meier step curves, dotted grey control; legend at right with significance stars or NS appended to each entry; italic species name as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig4.jpg,science_2
PMC7617732,Science Translational Medicine,Science,4,F,survival,LB,out,none,white,none,na,na,na,regular,regular,outside_right,no,4,4,mixed,na,na,upper,bold,much_larger,sans,bold,yes,stars,no,no,normal,0,wide,high,"Kaplan-Meier step curves, dotted grey control; legend at right with significance stars or NS appended to each entry; italic species name as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig4.jpg,science_2
PMC7617978,Science Translational Medicine,Science,1,na,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entirely chemical reaction schemes and structure drawings; no quantitative panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7617978/figures/Fig1.jpg,science_2
PMC7617978,Science Translational Medicine,Science,3,A,scatter,box,out,none,white,none,na,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,normal,0,square,high,R base-graphics style boxed axes; black point cloud with one red and several blue highlighted points; pale blue shaded hit quadrants and thin grey zero cross-hairs; the red point labelled 'KRS' in red text,PRIVATE_REFERENCE_ONLY/corpus/PMC7617978/figures/Fig3.jpg,science_2
PMC7617978,Science Translational Medicine,Science,3,B,scatter,box,out,none,white,none,na,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,normal,0,square,high,R base-graphics style boxed axes; black point cloud with one red and several blue highlighted points; pale blue shaded hit quadrants and thin grey zero cross-hairs; the red point labelled 'KRS' in red text,PRIVATE_REFERENCE_ONLY/corpus/PMC7617978/figures/Fig3.jpg,science_2
PMC7617978,Science Translational Medicine,Science,4,na,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,molecular structure/active-site renderings only; no quantitative panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7617978/figures/Fig4.jpg,science_2
PMC7617989,Science Translational Medicine,Science,6,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,greys,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,tall,high,grey and white (outlined) bars with black dots and SEM caps,PRIVATE_REFERENCE_ONLY/corpus/PMC7617989/figures/Fig6.jpg,science_2
PMC7617989,Science Translational Medicine,Science,6,H,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,tall,high,grey / white / red bars with black dots; multi-line horizontal x labels,PRIVATE_REFERENCE_ONLY/corpus/PMC7617989/figures/Fig6.jpg,science_2
PMC7617989,Science Translational Medicine,Science,6,K,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,tall,high,as panel H plus a dotted horizontal detection-threshold line,PRIVATE_REFERENCE_ONLY/corpus/PMC7617989/figures/Fig6.jpg,science_2
PMC7617989,Science Translational Medicine,Science,7,C,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,45,tall,high,three grey bars and one red bar with black dots and SEM caps,PRIVATE_REFERENCE_ONLY/corpus/PMC7617989/figures/Fig7.jpg,science_2
PMC7617989,Science Translational Medicine,Science,7,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,tall,high,grey vs red bar with black dots,PRIVATE_REFERENCE_ONLY/corpus/PMC7617989/figures/Fig7.jpg,science_2
PMC7617989,Science Translational Medicine,Science,7,I,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,greys,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,na,tall,high,x categories given as a +/- condition table under the axis instead of tick labels; y axis starts at 1.5,PRIVATE_REFERENCE_ONLY/corpus/PMC7617989/figures/Fig7.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,C,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,9,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,45,wide,high,"one colour per cell type, black dots overlaid; marker name printed as title; panel B of the same figure also holds a small flow cytometry plot with quadrant percentages",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,D,other_quant,LB,out,none,white,none,na,filled,small,na,regular,none,na,na,4,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,sparse,0,wide,medium,flow cytometry contour plot with coloured gates next to a stack of overlaid coloured histograms; gate names in matching colours act as the key,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,E,histogram_density,B,out,none,white,none,na,na,na,regular,regular,inside,no,4,4,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,sparse,0,square,medium,"offset (ridgeline) flow histograms, filled with translucent colour, each row labelled FMO/Test; vertical dotted gate line",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,F,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,4,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,45,square,high,x tick labels coloured to match the bars,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,G,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,high,a micrograph is placed beside the plot inside the same panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,I,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,wide,high,blue/purple grouped bars with dots; italic genotype legend inside top left,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,K,line,LB,out,none,white,bars_caps,na,filled,small,regular,regular,inside,no,4,4,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,square,high,tumour growth curves with SEM caps; italic legend inside top left; italic model name as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,1,M,scatter_regression,LB,out,none,white,band,na,filled,small,regular,regular,none,na,na,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,p_values,na,no,normal,0,square,high,black filled points with a solid fit line and dashed confidence limits; r and p printed inside top right; log-scaled axes,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig1.jpg,science_2
PMC7618036,Science Translational Medicine,Science,2,B,line,LB,out,none,white,bars_caps,na,filled,small,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,normal,0,square,high,"log-x dose-response curves, red and blue, with SD caps; species printed as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig2.jpg,science_2
PMC7618036,Science Translational Medicine,Science,2,C,line,LB,out,none,white,bars_caps,na,filled,small,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,normal,0,square,high,"log-x dose-response curves, red and blue, with SD caps; species printed as title",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig2.jpg,science_2
PMC7618036,Science Translational Medicine,Science,2,E,line,LB,out,none,white,bars_caps,na,filled,small,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,dense,0,wide,high,pharmacokinetic time course on a compressed time axis with many tick labels; red asterisks over individual timepoints,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig2.jpg,science_2
PMC7618036,Science Translational Medicine,Science,2,F,line,LB,out,none,white,bars_caps,na,filled,small,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,dense,0,wide,high,pharmacokinetic time course on a compressed time axis with many tick labels; red asterisks over individual timepoints,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig2.jpg,science_2
PMC7618036,Science Translational Medicine,Science,2,H,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,wide,high,grey/cyan T0 vs T24 bars with dots; legend inside top left,PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig2.jpg,science_2
PMC7618036,Science Translational Medicine,Science,2,I,heatmap,none,none,none,white,none,na,na,na,na,UNKNOWN,inside,no,na,0,sequential,other,inside,upper,bold,much_larger,sans,regular,yes,none,na,no,sparse,0,tall,medium,"two white-to-blue heatmaps side by side under one letter, organ names at left and treatment names below; unlabelled Low/High vertical colourbar inside at the left; axis_line_weight UNKNOWN because no axis lines drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig2.jpg,science_2
PMC7618036,Science Translational Medicine,Science,3,A,line,LB,out,none,white,none,na,filled,small,regular,regular,none,na,na,1,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,square,high,"individual-animal spaghetti growth curves, one colour per treatment sub-plot; red dashed enrolment-size line and black dotted treatment-start line; treatment name as sub-plot title; asterisks placed at the right edge",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig3.jpg,science_2
PMC7618036,Science Translational Medicine,Science,3,B,line,LB,out,none,white,none,na,filled,small,regular,regular,none,na,na,1,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,square,high,"individual-animal spaghetti growth curves, one colour per treatment sub-plot; red dashed enrolment-size line and black dotted treatment-start line; treatment name as sub-plot title; asterisks placed at the right edge",PRIVATE_REFERENCE_ONLY/corpus/PMC7618036/figures/Fig3.jpg,science_2
PMC7618491,Science,Science,1,C,line,LB,out,none,white,none,na,na,na,regular,regular,none,na,na,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,normal,0,wide,high,"size-exclusion chromatogram, single black trace; peaks annotated with coloured text labels and matching arrows instead of a legend",PRIVATE_REFERENCE_ONLY/corpus/PMC7618491/figures/Fig1.jpg,science_2
PMC7618491,Science,Science,2,na,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cryo-EM 2D class averages, density maps and atomic models only; percentages printed under the maps but no plotted axes",PRIVATE_REFERENCE_ONLY/corpus/PMC7618491/figures/Fig2.jpg,science_2
PMC7618491,Science,Science,4,C,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,yes,no,normal,0,square,high,"open bars with coloured outlines (orange, magenta) and black dots; legend is two coloured text lines inside top left with no swatches; exact P values printed in the matching colour, some over brackets; experiment name printed as title and again under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7618491/figures/Fig4.jpg,science_2
PMC7618491,Science,Science,4,E,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,yes,no,normal,0,square,high,"open bars with coloured outlines (orange, magenta) and black dots; legend is two coloured text lines inside top left with no swatches; exact P values printed in the matching colour, some over brackets; experiment name printed as title and again under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7618491/figures/Fig4.jpg,science_2
PMC7618491,Science,Science,4,G,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,yes,no,normal,0,square,high,"open bars with coloured outlines (orange, magenta) and black dots; legend is two coloured text lines inside top left with no swatches; exact P values printed in the matching colour, some over brackets; experiment name printed as title and again under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7618491/figures/Fig4.jpg,science_2
PMC7618742,Science Translational Medicine,Science,1,na,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CONSORT participant flow diagram (boxes and arrows); skipped on the caption, not viewed",PRIVATE_REFERENCE_ONLY/corpus/PMC7618742/figures/Fig1.jpg,science_2
PMC7618742,Science Translational Medicine,Science,2,A,survival,LB,out,none,white,band,na,na,na,regular,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,yes,normal,0,wide,medium,cumulative-incidence Kaplan-Meier steps with pale shaded confidence bands and censor ticks; arms labelled directly by coloured letters at the curve ends instead of a legend; a colour-coded 'Number at risk' table sits under the axis; panels B and C of this figure are tables,PRIVATE_REFERENCE_ONLY/corpus/PMC7618742/figures/Fig2.jpg,science_2
PMC7618742,Science Translational Medicine,Science,3,na,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PET/CT image panels only,PRIVATE_REFERENCE_ONLY/corpus/PMC7618742/figures/Fig3.jpg,science_2
PMC7618742,Science Translational Medicine,Science,4,na,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PET/CT images, segmentation renderings and two tables; no plotted axes",PRIVATE_REFERENCE_ONLY/corpus/PMC7618742/figures/Fig4.jpg,science_2
PMC7618833,Science,Science,2,A,line,LB,out,none,white,none,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,yes,normal,0,wide,high,"more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); black vs orange traces with shaded AUC areas, an annotated double-headed arrow, a dotted t=0 line and coloured temperature bars above the axes; n printed in the trace colour",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,B,dot_strip,LB,out,none,white,bars_caps,yes,filled,medium,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,tall,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); black vs orange points with a mean+-SEM cross bar; 'ns' also used; measure name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,C,dot_strip,LB,out,none,white,bars_caps,yes,filled,medium,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,tall,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); black vs orange points with a mean+-SEM cross bar; 'ns' also used; measure name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,D,line,LB,out,none,white,band,na,na,na,regular,regular,inside,no,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,yes,normal,0,wide,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); construct schematic plus two time-course sub-plots and a grouped dot plot inside one panel; coloured n labels inside; dotted baseline,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,E,line,LB,out,none,white,none,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,yes,normal,0,wide,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); bioluminescence traces with pale blue shaded temperature bands; delta-phase annotated inside; a western blot sits in the left half of the same panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,F,line,LB,out,none,white,band,na,na,na,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,no,yes,normal,0,wide,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); two time-course sub-plots plus a dot plot; interaction P value printed inside; coloured Up/Down dot key,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,G,dot_strip,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,both,no,no,normal,0,square,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); puromycin blot at left and dot plot at right in one panel; stars over groups plus an interaction P value printed inside,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,2,H,dot_strip,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,wide,high,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); two sub-plots; dotted reference line at 1.0; 'ns' also used,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig2.jpg,science_2
PMC7618833,Science,Science,3,A,scatter,LB,out,none,white,none,na,filled,small,na,regular,inside,no,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,na,yes,normal,0,square,high,two sub-plots; grey background cloud with blue and red highlighted subsets and a black centroid; dashed zero cross-hairs; coloured text key inside; MANOVA P value printed inside,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,B,histogram_density,LB,out,none,white,none,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,na,no,normal,0,wide,high,two translucent filled density curves; legend with filled swatches and median values inside top left; dashed zero line; directional text labels above the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,D,dot_strip,LB,out,none,white,none,yes,filled,small,hairline,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,wide,high,eight paired slope sub-plots under one letter; red/blue points joined by thin lines; phosphosite name as sub-plot title; 'ns' also used,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,E,dot_strip,LB,out,none,white,bars_caps,yes,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,no,normal,0,wide,high,eight groups along one axis with mean+-SEM bars; significance labels printed below the x axis; 'ns' also used,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,F,line,LB,out,none,white,band,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,na,yes,normal,0,wide,high,"two stacked bioluminescence traces with grey or blue shaded cycle bands, plus a circular (polar) circadian-phase plot at the right of the same panel; Watson-Williams P value printed inside",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,G,line,LB,out,none,white,band,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,p_values,na,yes,normal,0,wide,high,"two stacked bioluminescence traces with grey or blue shaded cycle bands, plus a circular (polar) circadian-phase plot at the right of the same panel; Watson-Williams P value printed inside",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,H,volcano,LB,out,none,white,none,na,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,normal,0,wide,medium,circular phylogenetic tree with a two-colour ring legend at the left and a volcano plot at the right of the same panel; selected genes labelled inside,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,3,I,violin,LB,out,none,white,box_whisker,no,na,na,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,0,square,high,"violin with an internal box-and-whisker, plus a half-density 'raincloud' curve at the right edge",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig3.jpg,science_2
PMC7618833,Science,Science,5,A,line,LB,out,none,white,band,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,yes,normal,0,wide,high,"bioluminescence traces with shaded SEM and pale blue temperature bands, a circular circadian-phase plot and (A, C) a dot plot of phase change in the same panel; N printed in the trace colour; 'ns' also used in C",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618833,Science,Science,5,B,line,LB,out,none,white,band,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,yes,normal,0,wide,high,"bioluminescence traces with shaded SEM and pale blue temperature bands, a circular circadian-phase plot and (A, C) a dot plot of phase change in the same panel; N printed in the trace colour; 'ns' also used in C",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618833,Science,Science,5,C,line,LB,out,none,white,band,na,na,na,regular,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,yes,normal,0,wide,high,"bioluminescence traces with shaded SEM and pale blue temperature bands, a circular circadian-phase plot and (A, C) a dot plot of phase change in the same panel; N printed in the trace colour; 'ns' also used in C",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618833,Science,Science,5,D,line,LB,out,none,white,band,na,na,na,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,yes,normal,0,wide,high,"activity profile with shaded SEM and grey dark-phase blocks, mouse icons as a schematic above, and paired dot plots below inside the same panel; 'ns' also used",PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618833,Science,Science,5,E,dot_strip,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,no,no,normal,0,square,high,dotted 100%-of-control reference line; 'ns' also used,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618833,Science,Science,5,F,other_quant,box,out,none,white,none,na,na,na,na,regular,none,na,na,0,greys,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,normal,0,tall,medium,double-plotted actogram raster (grey shading = dark phase); diet name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618833,Science,Science,5,G,line,LB,out,none,white,band,na,na,na,regular,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,no,yes,normal,0,wide,high,activity profile plus two small paired dot plots at the right of the same panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7618833/figures/Fig5.jpg,science_2
PMC7618901,Science,Science,3,A,scatter,box,out,major,white,none,na,filled,small,na,regular,outside_top,yes,12,12,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,normal,0,square,high,"three sub-plots under one letter, each with its own framed multi-column legend above; grey major gridlines, red dashed y=x line; gene names labelled in italic next to the points",PRIVATE_REFERENCE_ONLY/corpus/PMC7618901/figures/Fig3.jpg,science_2
PMC7618901,Science,Science,3,B,other_quant,LB,out,none,white,none,na,filled,small,hairline,regular,outside_right,no,12,12,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,na,yes,normal,0,wide,medium,"mirrored lollipop mutation plots (human above, cat below a shared protein-domain bar); coloured domain rectangles; per-sub-plot legends at the right with open and filled key symbols; gene name printed top right as title; selected variants labelled in blue with n",PRIVATE_REFERENCE_ONLY/corpus/PMC7618901/figures/Fig3.jpg,science_2
PMC7618901,Science,Science,4,A,pie_donut,none,none,none,white,none,na,na,na,na,UNKNOWN,below,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,yes,sparse,na,square,high,two-slice pie with n and percentage printed inside the slices; legend with square swatches below; cat silhouettes with counts linked by thin blue lines; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7618901/figures/Fig4.jpg,science_2
PMC7618901,Science,Science,4,B,pie_donut,none,none,none,white,none,na,na,na,na,UNKNOWN,below,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,yes,sparse,na,square,high,pie plus a single vertical stacked bar at the right with percentages in the segments and italic gene names; legend below; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7618901/figures/Fig4.jpg,science_2
PMC7618901,Science,Science,4,C,pie_donut,none,none,none,white,none,na,na,na,na,UNKNOWN,below,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,na,yes,sparse,na,square,high,pie plus four coloured circles with counts and text labels; legend below; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7618901/figures/Fig4.jpg,science_2
